,doc,word,cluster
224,273,37,7
225,274,37,6
226,275,37,1
227,276,37,1
228,277,37,7
229,278,37,7
230,279,37,3
231,280,37,3
232,281,37,7
233,282,37,262
234,283,37,7
235,284,37,6
236,285,37,7
237,287,37,17
238,288,37,7
239,289,37,3
240,290,37,7
241,291,37,7
242,292,37,7
243,293,37,7
244,294,37,7
245,295,37,9
246,297,37,7
247,298,37,7
248,299,37,7
249,300,37,2
250,301,37,2
251,302,37,7
252,303,37,8
253,304,37,3
254,305,37,7
255,306,37,1
256,307,37,9
257,308,37,87
258,310,37,2
259,311,37,4
260,312,37,18
261,313,37,9
262,314,37,5
263,315,37,7
264,317,37,10
265,318,37,11
266,320,37,3
267,321,37,7
268,322,37,7
269,323,37,8
270,324,37,7
271,325,37,2
272,327,37,2
273,328,37,18
274,329,37,1
275,330,37,7
276,331,37,7
277,332,37,9
278,333,37,2
279,335,37,7
280,336,37,9
281,337,37,3
282,339,37,3
283,340,37,4
284,341,37,2
285,342,37,7
286,343,37,1
287,345,37,7
288,346,37,7
289,347,37,11
290,348,37,1
291,349,37,1
292,350,37,8
293,353,37,1
294,354,37,1
295,355,37,4
296,356,37,4
297,357,37,1
298,358,37,2
299,359,37,19
300,360,37,1
301,361,37,7
302,362,37,7
303,364,37,1
304,365,37,1
305,366,37,1
306,368,37,1
307,369,37,1
308,371,37,1
309,372,37,3
310,374,37,9
311,375,37,11
312,378,37,7
313,379,37,4
314,380,37,11
315,382,37,29
316,384,37,1
317,385,37,7
318,386,37,7
319,387,37,8
320,389,37,1
321,390,37,9
322,391,37,4
323,393,37,7
324,394,37,4
325,395,37,10
326,398,37,1
327,400,37,11
328,401,37,7
329,403,37,1
330,404,37,1
331,405,37,6
332,406,37,13
333,407,37,7
334,408,37,2
335,409,37,8
336,410,37,7
337,411,37,7
338,412,37,1
339,413,37,3
340,414,37,2
341,415,37,4
342,416,37,7
343,417,37,9
344,418,37,7
345,419,37,10
346,420,37,7
347,421,37,1
348,422,37,9
349,423,37,7
350,426,37,27
351,428,37,7
352,429,37,7
353,430,37,2
354,431,37,7
355,432,37,11
356,433,37,9
357,436,37,7
358,437,37,7
359,438,37,7
360,439,37,1
361,440,37,7
362,441,37,8
363,444,37,7
364,445,37,7
365,447,37,22
366,448,37,1
367,449,37,2
368,450,37,7
369,452,37,24
370,453,37,7
371,454,37,9
372,455,37,8
373,456,37,7
374,457,37,9
375,458,37,4
376,459,37,7
377,460,37,9
378,461,37,7
379,462,37,9
380,463,37,8
381,464,37,7
382,465,37,7
383,466,37,7
384,467,37,9
385,468,37,7
386,469,37,7
387,471,37,10
388,472,37,3
389,473,37,2
390,474,37,9
391,477,37,11
392,478,37,18
393,479,37,9
394,480,37,7
395,481,37,9
396,482,37,2
397,483,37,7
398,484,37,3
399,487,37,7
400,488,37,12
401,489,37,1
402,490,37,7
403,491,37,2
404,492,37,1
405,493,37,7
406,494,37,11
407,497,37,9
408,500,37,2
409,501,37,8
410,502,37,2
411,503,37,7
412,504,37,7
413,505,37,21
414,506,37,2
415,507,37,3
416,508,37,8
417,509,37,7
418,510,37,7
419,511,37,3
420,512,37,5
421,513,37,7
422,514,37,2
423,515,37,6
424,516,37,7
425,517,37,6
426,519,37,7
427,520,37,8
428,521,37,3
429,522,37,8
430,523,37,3
431,524,37,7
432,525,37,2
433,526,37,2
434,527,37,7
435,528,37,2
436,529,37,2
437,530,37,9
438,531,37,13
439,532,37,7
440,533,37,10
441,534,37,2
442,535,37,6
443,537,37,5
444,538,37,2
445,539,37,7
446,540,37,7
447,541,37,63
448,542,37,15
449,543,37,7
450,544,37,3
451,545,37,179
452,546,37,5
453,549,37,19
454,551,37,7
455,552,37,3
456,553,37,7
457,554,37,2
458,555,37,7
459,556,37,7
460,557,37,2
461,558,37,6
462,559,37,4
463,560,37,7
464,561,37,2
465,563,37,1
466,564,37,6
467,565,37,7
468,566,37,1
469,567,37,7
470,568,37,7
471,569,37,7
472,572,37,9
473,573,37,9
474,574,37,38
475,575,37,7
476,576,37,7
477,577,37,8
478,578,37,13
479,579,37,16
480,580,37,7
481,581,37,1
482,583,37,4
483,584,37,2
484,585,37,1
485,588,37,1
486,589,37,2
487,590,37,7
488,591,37,7
489,594,37,23
490,595,37,2
491,596,37,6
492,597,37,1
493,598,37,1
494,599,37,13
495,600,37,7
496,601,37,7
497,603,37,8
498,605,37,17
499,606,37,17
500,607,37,1
501,608,37,1
502,610,37,7
503,612,37,3
504,613,37,3
505,614,37,7
506,615,37,8
507,616,37,8
508,617,37,4
509,618,37,7
510,619,37,7
511,620,37,15
512,621,37,3
513,622,37,2
514,623,37,3
515,624,37,7
516,625,37,2
517,626,37,5
518,627,37,7
519,628,37,7
520,629,37,9
521,630,37,3
522,631,37,10
523,632,37,4
524,633,37,2
525,636,37,2
526,639,37,3
527,640,37,7
528,641,37,8
529,643,37,2
530,644,37,7
531,645,37,8
532,647,37,7
533,648,37,4
534,649,37,1
535,650,37,1
536,651,37,8
537,652,37,7
538,654,37,2
539,655,37,6
540,656,37,7
541,657,37,16
542,658,37,7
543,659,37,7
544,660,37,5
545,661,37,1
546,662,37,1
547,663,37,7
548,664,37,14
549,665,37,7
550,666,37,4
551,667,37,6
552,668,37,7
553,669,37,7
554,671,37,7
555,672,37,7
556,673,37,1
557,674,37,9
558,675,37,7
559,676,37,25
560,677,37,3
561,678,37,32
562,679,37,6
563,680,37,1
564,681,37,9
565,684,37,6
566,687,37,25
567,688,37,2
568,689,37,8
569,692,37,5
570,693,37,7
571,694,37,1
572,695,37,7
573,697,37,9
574,698,37,4
575,700,37,7
576,701,37,7
577,702,37,9
578,704,37,2
579,705,37,7
580,706,37,12
581,707,37,7
582,708,37,7
583,709,37,14
584,710,37,8
585,711,37,7
586,712,37,13
587,714,37,7
588,716,37,8
589,717,37,7
590,718,37,1
591,719,37,318
592,720,37,7
593,721,37,7
594,724,37,9
595,726,37,7
596,727,37,7
597,728,37,1
598,729,37,1
599,731,37,4
600,732,37,6
601,734,37,3
602,736,37,7
603,737,37,7
604,739,37,13
605,740,37,7
606,741,37,7
607,742,37,4
608,743,37,1
609,744,37,63
610,745,37,2
611,746,37,1
612,747,37,4
613,748,37,7
614,750,37,7
615,751,37,7
616,752,37,3
617,753,37,3
618,754,37,2
619,756,37,8
620,757,37,10
621,758,37,5
622,759,37,7
623,760,37,9
624,761,37,7
625,763,37,8
626,764,37,7
627,766,37,10
628,767,37,3
629,768,37,3
630,769,37,7
631,770,37,19
632,771,37,2
633,772,37,7
634,773,37,7
635,774,37,9
636,775,37,25
637,776,37,7
638,777,37,7
639,778,37,7
640,779,37,8
641,780,37,13
642,781,37,7
643,782,37,7
644,783,37,2
645,785,37,14
646,787,37,7
647,788,37,8
648,790,37,7
649,791,37,7
650,793,37,21
651,794,37,19
652,795,37,8
653,796,37,8
654,797,37,71
655,799,37,11
656,800,37,4
657,801,37,2
658,803,37,2
659,804,37,36
660,805,37,7
661,806,37,7
662,808,37,4
663,809,37,9
664,810,37,4
665,812,37,10
666,813,37,7
667,814,37,3
668,815,37,3
669,816,37,1
670,817,37,9
671,819,37,6
672,820,37,7
673,821,37,1
674,822,37,8
675,823,37,7
676,824,37,4
677,825,37,3
678,826,37,7
679,827,37,7
680,828,37,7
681,829,37,7
682,830,37,8
683,831,37,1
684,832,37,2
685,834,37,7
686,835,37,9
687,836,37,2
688,837,37,8
689,839,37,7
690,840,37,2
691,841,37,4
692,843,37,2
693,844,37,7
694,845,37,11
695,846,37,29
696,847,37,7
697,848,37,7
698,849,37,7
699,850,37,2
700,851,37,1
701,852,37,7
702,855,37,7
703,856,37,7
704,857,37,2
705,858,37,13
706,859,37,8
707,860,37,15
708,861,37,9
709,862,37,4
710,863,37,3
711,865,37,3
712,866,37,9
713,868,37,7
714,869,37,1
715,870,37,181
716,871,37,7
717,872,37,2
718,874,37,2
719,875,37,7
720,876,37,4
721,877,37,7
722,0,136,1
723,22,136,1
724,64,136,1
725,101,136,1
726,282,136,1
727,421,136,1
728,780,136,2
729,0,418,2
730,1,418,4
731,2,418,2
732,3,418,2
733,4,418,2
734,5,418,2
735,8,418,2
736,10,418,2
737,11,418,2
738,12,418,1
739,14,418,2
740,16,418,2
741,18,418,2
742,20,418,2
743,22,418,2
744,23,418,1
745,24,418,2
746,25,418,2
747,26,418,1
748,27,418,2
749,28,418,2
750,29,418,3
751,30,418,2
752,31,418,2
753,32,418,2
754,35,418,2
755,37,418,2
756,38,418,2
757,40,418,2
758,41,418,2
759,42,418,2
760,43,418,2
761,45,418,2
762,46,418,2
763,47,418,2
764,48,418,2
765,49,418,2
766,50,418,3
767,51,418,2
768,52,418,2
769,53,418,2
770,55,418,2
771,56,418,2
772,57,418,2
773,59,418,2
774,60,418,2
775,62,418,4
776,63,418,3
777,64,418,2
778,66,418,2
779,67,418,2
780,68,418,2
781,69,418,2
782,70,418,2
783,71,418,2
784,73,418,2
785,74,418,2
786,75,418,2
787,77,418,2
788,78,418,2
789,80,418,2
790,81,418,2
791,82,418,2
792,83,418,2
793,86,418,2
794,87,418,2
795,90,418,2
796,91,418,3
797,93,418,2
798,96,418,2
799,97,418,2
800,98,418,2
801,99,418,2
802,100,418,2
803,101,418,2
804,102,418,2
805,104,418,2
806,105,418,2
807,106,418,2
808,107,418,2
809,111,418,2
810,113,418,2
811,114,418,2
812,116,418,2
813,117,418,2
814,120,418,2
815,121,418,2
816,122,418,2
817,124,418,2
818,125,418,2
819,126,418,2
820,128,418,2
821,130,418,1
822,132,418,2
823,133,418,2
824,134,418,2
825,135,418,2
826,136,418,2
827,137,418,3
828,138,418,2
829,139,418,2
830,141,418,2
831,142,418,2
832,146,418,2
833,147,418,2
834,148,418,2
835,150,418,2
836,151,418,2
837,152,418,3
838,153,418,2
839,154,418,2
840,155,418,2
841,157,418,2
842,158,418,2
843,159,418,2
844,160,418,2
845,162,418,2
846,165,418,2
847,166,418,2
848,167,418,2
849,168,418,2
850,169,418,3
851,170,418,2
852,171,418,2
853,172,418,2
854,173,418,2
855,177,418,2
856,178,418,2
857,180,418,2
858,181,418,2
859,182,418,2
860,183,418,2
861,184,418,2
862,185,418,2
863,186,418,2
864,187,418,2
865,188,418,1
866,189,418,3
867,192,418,2
868,193,418,2
869,194,418,2
870,195,418,2
871,196,418,1
872,197,418,2
873,198,418,2
874,199,418,1
875,200,418,3
876,202,418,2
877,203,418,3
878,204,418,2
879,206,418,3
880,207,418,2
881,208,418,2
882,209,418,2
883,210,418,2
884,211,418,2
885,213,418,2
886,214,418,2
887,215,418,2
888,216,418,2
889,218,418,2
890,219,418,2
891,220,418,3
892,222,418,2
893,224,418,2
894,226,418,2
895,227,418,2
896,228,418,2
897,229,418,2
898,230,418,2
899,231,418,2
900,232,418,2
901,233,418,2
902,234,418,2
903,235,418,2
904,236,418,2
905,237,418,2
906,239,418,2
907,241,418,2
908,244,418,2
909,246,418,2
910,248,418,2
911,249,418,2
912,250,418,2
913,251,418,2
914,253,418,2
915,254,418,2
916,256,418,2
917,259,418,2
918,262,418,2
919,263,418,2
920,264,418,2
921,268,418,2
922,270,418,2
923,271,418,2
924,272,418,2
925,274,418,2
926,275,418,2
927,276,418,2
928,279,418,2
929,280,418,2
930,282,418,1
931,284,418,2
932,285,418,2
933,286,418,2
934,287,418,1
935,289,418,2
936,290,418,2
937,296,418,2
938,300,418,2
939,301,418,2
940,304,418,2
941,306,418,2
942,308,418,4
943,309,418,2
944,310,418,4
945,311,418,2
946,312,418,1
947,314,418,2
948,315,418,2
949,316,418,2
950,319,418,2
951,320,418,2
952,323,418,8
953,325,418,2
954,326,418,2
955,327,418,2
956,328,418,2
957,329,418,2
958,330,418,2
959,333,418,2
960,334,418,2
961,337,418,2
962,338,418,2
963,339,418,2
964,340,418,2
965,341,418,2
966,343,418,2
967,344,418,2
968,348,418,2
969,349,418,2
970,350,418,2
971,351,418,2
972,352,418,2
973,353,418,2
974,354,418,2
975,355,418,2
976,356,418,2
977,357,418,2
978,358,418,2
979,360,418,2
980,363,418,2
981,364,418,2
982,365,418,2
983,366,418,2
984,367,418,2
985,368,418,2
986,369,418,2
987,370,418,2
988,371,418,2
989,372,418,2
990,373,418,2
991,376,418,2
992,377,418,2
993,379,418,2
994,381,418,3
995,383,418,2
996,384,418,3
997,388,418,2
998,389,418,2
999,390,418,2
1000,391,418,2
1001,392,418,2
1002,394,418,2
1003,395,418,2
1004,396,418,2
1005,397,418,2
1006,398,418,2
1007,399,418,2
1008,402,418,2
1009,403,418,2
1010,404,418,3
1011,405,418,2
1012,410,418,2
1013,412,418,2
1014,413,418,2
1015,414,418,3
1016,415,418,3
1017,419,418,2
1018,421,418,2
1019,424,418,2
1020,425,418,2
1021,427,418,2
1022,428,418,4
1023,430,418,2
1024,434,418,2
1025,435,418,2
1026,439,418,2
1027,442,418,2
1028,443,418,2
1029,446,418,2
1030,448,418,2
1031,449,418,2
1032,451,418,2
1033,452,418,2
1034,458,418,2
1035,459,418,1
1036,470,418,2
1037,472,418,2
1038,473,418,2
1039,475,418,3
1040,476,418,2
1041,477,418,2
1042,478,418,2
1043,482,418,2
1044,484,418,2
1045,485,418,2
1046,486,418,2
1047,489,418,2
1048,491,418,2
1049,492,418,2
1050,495,418,2
1051,496,418,2
1052,498,418,2
1053,499,418,2
1054,500,418,2
1055,502,418,2
1056,505,418,1
1057,506,418,2
1058,507,418,2
1059,510,418,2
1060,511,418,3
1061,512,418,2
1062,514,418,2
1063,515,418,2
1064,516,418,1
1065,517,418,2
1066,518,418,2
1067,520,418,1
1068,521,418,2
1069,523,418,2
1070,525,418,4
1071,526,418,2
1072,528,418,2
1073,529,418,2
1074,530,418,1
1075,531,418,2
1076,534,418,1
1077,535,418,2
1078,536,418,2
1079,537,418,2
1080,538,418,2
1081,541,418,7
1082,542,418,2
1083,544,418,2
1084,546,418,2
1085,547,418,2
1086,548,418,2
1087,550,418,2
1088,552,418,2
1089,554,418,2
1090,557,418,3
1091,558,418,2
1092,559,418,2
1093,561,418,2
1094,562,418,2
1095,563,418,2
1096,564,418,2
1097,566,418,2
1098,570,418,2
1099,571,418,2
1100,575,418,1
1101,576,418,2
1102,577,418,1
1103,578,418,2
1104,579,418,1
1105,581,418,2
1106,582,418,2
1107,583,418,2
1108,584,418,2
1109,585,418,2
1110,586,418,2
1111,587,418,2
1112,588,418,2
1113,589,418,2
1114,592,418,3
1115,593,418,2
1116,595,418,2
1117,596,418,2
1118,597,418,2
1119,598,418,2
1120,599,418,2
1121,602,418,2
1122,604,418,2
1123,606,418,1
1124,607,418,2
1125,608,418,2
1126,609,418,2
1127,611,418,2
1128,612,418,3
1129,613,418,2
1130,616,418,2
1131,617,418,2
1132,620,418,2
1133,621,418,2
1134,622,418,2
1135,623,418,2
1136,625,418,4
1137,626,418,2
1138,630,418,2
1139,631,418,2
1140,632,418,2
1141,633,418,2
1142,634,418,2
1143,635,418,2
1144,636,418,2
1145,637,418,2
1146,638,418,2
1147,639,418,2
1148,642,418,2
1149,643,418,2
1150,646,418,2
1151,648,418,2
1152,649,418,2
1153,650,418,2
1154,651,418,1
1155,653,418,2
1156,654,418,2
1157,655,418,2
1158,657,418,3
1159,660,418,2
1160,661,418,2
1161,662,418,2
1162,664,418,2
1163,666,418,2
1164,667,418,2
1165,670,418,2
1166,673,418,2
1167,675,418,2
1168,677,418,6
1169,678,418,3
1170,679,418,2
1171,680,418,3
1172,681,418,1
1173,682,418,2
1174,683,418,2
1175,684,418,2
1176,685,418,2
1177,686,418,2
1178,688,418,2
1179,690,418,3
1180,691,418,2
1181,692,418,2
1182,694,418,2
1183,695,418,2
1184,696,418,2
1185,698,418,2
1186,699,418,2
1187,703,418,2
1188,704,418,2
1189,706,418,2
1190,709,418,2
1191,712,418,1
1192,713,418,2
1193,714,418,1
1194,715,418,2
1195,718,418,3
1196,719,418,5
1197,721,418,1
1198,722,418,2
1199,723,418,2
1200,725,418,2
1201,728,418,2
1202,729,418,2
1203,730,418,2
1204,731,418,2
1205,732,418,2
1206,733,418,2
1207,734,418,2
1208,735,418,2
1209,738,418,2
1210,742,418,2
1211,743,418,2
1212,745,418,2
1213,746,418,2
1214,747,418,2
1215,749,418,2
1216,750,418,1
1217,752,418,2
1218,753,418,2
1219,754,418,2
1220,755,418,2
1221,757,418,2
1222,758,418,2
1223,762,418,2
1224,765,418,2
1225,767,418,2
1226,768,418,2
1227,771,418,2
1228,780,418,1
1229,783,418,2
1230,784,418,2
1231,785,418,2
1232,786,418,2
1233,789,418,2
1234,792,418,3
1235,798,418,2
1236,800,418,3
1237,801,418,2
1238,802,418,2
1239,803,418,2
1240,804,418,2
1241,805,418,1
1242,807,418,2
1243,808,418,1
1244,809,418,2
1245,810,418,2
1246,811,418,2
1247,814,418,2
1248,815,418,2
1249,816,418,4
1250,817,418,1
1251,818,418,2
1252,819,418,2
1253,821,418,2
1254,824,418,2
1255,825,418,2
1256,829,418,1
1257,831,418,2
1258,832,418,2
1259,833,418,2
1260,835,418,2
1261,836,418,2
1262,838,418,4
1263,840,418,2
1264,841,418,2
1265,842,418,2
1266,843,418,2
1267,846,418,2
1268,849,418,2
1269,850,418,2
1270,851,418,2
1271,853,418,2
1272,854,418,2
1273,855,418,1
1274,857,418,2
1275,858,418,2
1276,859,418,2
1277,860,418,2
1278,862,418,2
1279,863,418,2
1280,864,418,3
1281,865,418,2
1282,867,418,2
1283,869,418,2
1284,872,418,2
1285,873,418,2
1286,874,418,2
1287,876,418,2
1288,0,426,1
1289,2,426,1
1290,12,426,1
1291,13,426,1
1292,65,426,1
1293,78,426,1
1294,101,426,1
1295,105,426,1
1296,108,426,1
1297,125,426,1
1298,133,426,2
1299,134,426,3
1300,151,426,1
1301,183,426,1
1302,196,426,1
1303,236,426,1
1304,238,426,1
1305,243,426,2
1306,258,426,8
1307,276,426,2
1308,282,426,2
1309,308,426,2
1310,315,426,1
1311,321,426,1
1312,323,426,1
1313,332,426,1
1314,379,426,1
1315,393,426,1
1316,404,426,1
1317,459,426,1
1318,460,426,1
1319,466,426,1
1320,472,426,1
1321,473,426,1
1322,528,426,3
1323,532,426,1
1324,541,426,1
1325,545,426,1
1326,588,426,1
1327,589,426,1
1328,645,426,2
1329,647,426,1
1330,670,426,1
1331,677,426,1
1332,678,426,1
1333,746,426,1
1334,797,426,5
1335,804,426,1
1336,805,426,1
1337,809,426,3
1338,812,426,1
1339,820,426,2
1340,840,426,1
1341,870,426,2
1342,0,492,4
1343,1,492,2
1344,3,492,1
1345,19,492,1
1346,23,492,1
1347,25,492,1
1348,29,492,2
1349,38,492,3
1350,40,492,1
1351,41,492,1
1352,57,492,6
1353,64,492,1
1354,66,492,1
1355,68,492,2
1356,80,492,1
1357,100,492,10
1358,101,492,2
1359,114,492,1
1360,121,492,1
1361,125,492,7
1362,131,492,1
1363,134,492,1
1364,136,492,1
1365,137,492,2
1366,151,492,11
1367,152,492,17
1368,155,492,1
1369,158,492,1
1370,181,492,3
1371,183,492,1
1372,192,492,1
1373,205,492,1
1374,210,492,1
1375,216,492,16
1376,217,492,1
1377,221,492,1
1378,226,492,3
1379,228,492,3
1380,230,492,1
1381,231,492,4
1382,233,492,2
1383,235,492,1
1384,242,492,1
1385,249,492,1
1386,251,492,8
1387,253,492,3
1388,262,492,1
1389,279,492,2
1390,306,492,1
1391,308,492,16
1392,311,492,2
1393,314,492,3
1394,325,492,4
1395,328,492,1
1396,335,492,1
1397,348,492,2
1398,358,492,1
1399,363,492,1
1400,379,492,9
1401,381,492,1
1402,394,492,1
1403,406,492,1
1404,410,492,1
1405,413,492,1
1406,425,492,1
1407,448,492,1
1408,455,492,2
1409,472,492,2
1410,477,492,1
1411,502,492,1
1412,521,492,1
1413,525,492,1
1414,531,492,2
1415,541,492,95
1416,542,492,2
1417,544,492,2
1418,545,492,5
1419,546,492,5
1420,558,492,6
1421,564,492,10
1422,595,492,1
1423,596,492,1
1424,609,492,1
1425,616,492,1
1426,621,492,4
1427,625,492,1
1428,626,492,1
1429,631,492,1
1430,657,492,14
1431,667,492,1
1432,669,492,1
1433,672,492,1
1434,675,492,1
1435,684,492,11
1436,695,492,2
1437,704,492,6
1438,716,492,2
1439,719,492,2
1440,731,492,1
1441,739,492,1
1442,744,492,1
1443,747,492,1
1444,768,492,1
1445,785,492,3
1446,797,492,5
1447,799,492,1
1448,800,492,1
1449,804,492,1
1450,819,492,2
1451,841,492,1
1452,846,492,3
1453,849,492,1
1454,850,492,4
1455,858,492,1
1456,859,492,4
1457,860,492,4
1458,865,492,1
1459,870,492,11
1460,876,492,1
1461,0,1080,2
1462,137,1080,4
1463,177,1080,1
1464,231,1080,2
1465,541,1080,1
1466,593,1080,1
1467,643,1080,2
1468,0,1283,1
1469,80,1283,1
1470,282,1283,2
1471,299,1283,1
1472,312,1283,11
1473,541,1283,2
1474,570,1283,1
1475,608,1283,1
1476,676,1283,1
1477,771,1283,1
1478,797,1283,4
1479,864,1283,2
1480,870,1283,1
1481,0,1285,1
1482,184,1285,1
1483,221,1285,1
1484,282,1285,1
1485,305,1285,1
1486,382,1285,1
1487,530,1285,2
1488,635,1285,1
1489,641,1285,1
1490,655,1285,2
1491,804,1285,1
1492,856,1285,1
1493,862,1285,1
1494,0,1287,1
1495,188,1287,2
1496,190,1287,1
1497,194,1287,1
1498,236,1287,1
1499,248,1287,1
1500,277,1287,1
1501,282,1287,1
1502,300,1287,1
1503,344,1287,1
1504,382,1287,1
1505,444,1287,1
1506,448,1287,1
1507,502,1287,1
1508,609,1287,1
1509,683,1287,1
1510,699,1287,2
1511,718,1287,1
1512,728,1287,1
1513,729,1287,2
1514,730,1287,1
1515,750,1287,2
1516,0,1292,1
1517,75,1292,1
1518,220,1292,1
1519,375,1292,1
1520,690,1292,1
1521,792,1292,1
1522,804,1292,1
1523,0,2175,1
1524,1,2175,12
1525,2,2175,2
1526,12,2175,2
1527,13,2175,2
1528,23,2175,1
1529,41,2175,1
1530,42,2175,2
1531,78,2175,1
1532,98,2175,1
1533,100,2175,4
1534,104,2175,1
1535,121,2175,3
1536,123,2175,2
1537,131,2175,3
1538,135,2175,1
1539,149,2175,1
1540,151,2175,1
1541,155,2175,2
1542,192,2175,1
1543,206,2175,1
1544,209,2175,1
1545,229,2175,1
1546,230,2175,1
1547,231,2175,1
1548,234,2175,1
1549,243,2175,3
1550,256,2175,1
1551,266,2175,1
1552,270,2175,1
1553,282,2175,20
1554,308,2175,3
1555,320,2175,3
1556,323,2175,1
1557,328,2175,1
1558,337,2175,1
1559,338,2175,1
1560,350,2175,1
1561,379,2175,3
1562,382,2175,5
1563,386,2175,1
1564,394,2175,1
1565,408,2175,1
1566,409,2175,6
1567,417,2175,1
1568,419,2175,5
1569,420,2175,1
1570,460,2175,2
1571,471,2175,2
1572,473,2175,1
1573,477,2175,1
1574,479,2175,1
1575,512,2175,1
1576,515,2175,1
1577,522,2175,1
1578,528,2175,1
1579,541,2175,35
1580,545,2175,6
1581,558,2175,2
1582,574,2175,2
1583,576,2175,1
1584,588,2175,2
1585,591,2175,1
1586,601,2175,1
1587,614,2175,1
1588,615,2175,1
1589,618,2175,1
1590,620,2175,1
1591,631,2175,1
1592,636,2175,1
1593,641,2175,1
1594,645,2175,1
1595,657,2175,2
1596,663,2175,6
1597,684,2175,1
1598,689,2175,4
1599,698,2175,1
1600,704,2175,1
1601,708,2175,1
1602,712,2175,3
1603,713,2175,1
1604,716,2175,1
1605,718,2175,1
1606,719,2175,3
1607,742,2175,1
1608,754,2175,1
1609,782,2175,2
1610,792,2175,1
1611,796,2175,1
1612,797,2175,42
1613,805,2175,2
1614,817,2175,1
1615,820,2175,8
1616,829,2175,1
1617,841,2175,1
1618,847,2175,1
1619,855,2175,1
1620,858,2175,1
1621,860,2175,2
1622,863,2175,1
1623,870,2175,67
1624,872,2175,1
1625,876,2175,1
1626,0,2192,2
1627,4,2192,1
1628,6,2192,1
1629,8,2192,1
1630,12,2192,1
1631,14,2192,2
1632,22,2192,2
1633,33,2192,1
1634,38,2192,2
1635,43,2192,2
1636,45,2192,1
1637,46,2192,2
1638,51,2192,1
1639,52,2192,1
1640,53,2192,1
1641,60,2192,2
1642,62,2192,3
1643,63,2192,2
